Train_ID,Train_Name,Train_Type,Max_Speed,Avg_Speed,Train_Length,Capacity,Priority_Level,Color_Code
TR1351,Mangalore_Express_1351,Express,110,90,291,1474,1,#808000
TR1352,Puri_Express_1352,Express,113,97,367,1079,2,#800080
TR1353,Bangalore_Junction_Local_1353,Local,106,93,198,860,2,#808080
TR1354,Pune_Metro_1354,Metro,76,57,197,1092,2,#800080
TR1355,Dibrugarh_Junction_Local_1355,Local,86,70,202,1075,2,#FFFF00
TR1356,Ahmedabad_Central_Express_1356,Express,117,94,316,806,2,#000080
TR1357,Jabalpur_Express_1357,Express,119,102,353,1039,2,#FFA500
TR1358,Pune_Terminal_Rajdhani_1358,Rajdhani,162,135,233,765,1,#0000FF
TR1359,Nagpur_Junction_Express_1359,Express,108,91,274,1009,2,#808080
TR1360,Sangli_Local_1360,Local,104,92,268,638,2,#808000
TR1361,Ludhiana_Central_Metro_1361,Metro,79,66,127,946,2,#808000
TR1362,Bellary_Rajdhani_1362,Rajdhani,153,138,337,639,1,#808080
TR1363,Haridwar_Central_Shatabdi_1363,Shatabdi,142,123,201,504,1,#00FFFF
TR1364,Jammu_Central_Shatabdi_1364,Shatabdi,179,153,322,620,1,#00FF00
TR1365,Allahabad_Junction_Passenger_1365,Passenger,94,83,250,948,2,#FF0000
TR1366,Gwalior_Central_Rajdhani_1366,Rajdhani,145,119,303,526,1,#808000
TR1367,Udaipur_Passenger_1367,Passenger,90,77,189,888,2,#FF00FF
TR1368,Bangalore_Junction_Passenger_1368,Passenger,109,92,191,1168,2,#008000
TR1369,Amritsar_Central_Metro_1369,Metro,92,80,170,1041,2,#FF00FF
TR1370,Allahabad_Terminal_Shatabdi_1370,Shatabdi,159,143,266,680,1,#FFA500
TR1371,Nashik_Terminal_Shatabdi_1371,Shatabdi,163,147,221,701,1,#800080
TR1372,Agra_Terminal_Rajdhani_1372,Rajdhani,174,159,237,701,1,#00FFFF
TR1373,Sangli_Superfast_1373,Superfast,106,89,245,1145,2,#008080
TR1374,Cuttack_Rajdhani_1374,Rajdhani,156,141,309,574,1,#00FFFF
TR1375,Kanpur_Junction_Metro_1375,Metro,98,80,159,1088,2,#C0C0C0
TR1376,Hyderabad_Superfast_1376,Superfast,100,81,159,796,2,#800080
TR1377,Siliguri_Freight_1377,Freight,84,62,475,1064,3,#808080
TR1378,Nashik_Terminal_Metro_1378,Metro,79,61,166,1168,2,#008080
TR1379,Mysore_Junction_Express_1379,Express,124,109,367,976,1,#FFA500
TR1380,Asansol_Superfast_1380,Superfast,105,89,278,959,2,#00FFFF
TR1381,Silchar_Terminal_Local_1381,Local,108,91,251,779,2,#FFA500
TR1382,Kota_Terminal_Local_1382,Local,99,83,224,621,2,#FF0000
TR1383,Dibrugarh_Central_Express_1383,Express,128,107,304,1195,2,#000080
TR1384,Aurangabad_Shatabdi_1384,Shatabdi,165,143,297,632,1,#FFA500
TR1385,Surat_Terminal_Rajdhani_1385,Rajdhani,175,152,344,551,1,#C0C0C0
TR1386,Jammu_Terminal_Rajdhani_1386,Rajdhani,168,152,342,683,1,#800080
TR1387,Hyderabad_Junction_Rajdhani_1387,Rajdhani,172,154,339,569,1,#008000
TR1388,Gulbarga_Rajdhani_1388,Rajdhani,147,119,276,746,1,#C0C0C0
TR1389,Vadodara_Terminal_Rajdhani_1389,Rajdhani,176,152,253,762,1,#C0C0C0
TR1390,Srinagar_Local_1390,Local,90,72,248,970,2,#FFA500
TR1391,Mangalore_Junction_Rajdhani_1391,Rajdhani,177,160,308,461,1,#FF00FF
TR1392,Mumbai_Central_Terminal_Rajdhani_1392,Rajdhani,161,133,251,791,1,#FF0000
TR1393,Jaipur_Central_Shatabdi_1393,Shatabdi,156,132,311,603,1,#808000
TR1394,Bhopal_Central_Metro_1394,Metro,77,61,163,1161,2,#808080
TR1395,Amritsar_Terminal_Superfast_1395,Superfast,97,84,294,1127,2,#0000FF
TR1396,Udaipur_Terminal_Metro_1396,Metro,93,76,137,965,2,#C0C0C0
TR1397,Patna_Terminal_Passenger_1397,Passenger,83,64,225,1043,2,#008000
TR1398,Amritsar_Central_Rajdhani_1398,Rajdhani,151,128,345,502,1,#00FFFF
TR1399,Meerut_Junction_Express_1399,Express,111,93,311,962,2,#00FF00
TR1400,New_Delhi_Junction_Metro_1400,Metro,77,59,189,895,2,#808000
TR1401,Vadodara_Terminal_Express_1401,Express,123,100,397,1300,1,#FFA500
TR1402,Gorakhpur_Central_Passenger_1402,Passenger,105,90,171,645,2,#800080
TR1403,Bareilly_Freight_1403,Freight,79,67,238,2357,3,#00FF00
TR1404,Rourkela_Express_1404,Express,110,90,372,903,2,#008080
TR1405,Jammu_Express_1405,Express,117,96,272,912,2,#800080
TR1406,Chandigarh_Rajdhani_1406,Rajdhani,164,137,312,530,1,#008080
TR1407,Raichur_Shatabdi_1407,Shatabdi,156,131,298,793,1,#00FF00
TR1408,Nagpur_Superfast_1408,Superfast,91,81,287,827,2,#00FFFF
TR1409,Dibrugarh_Terminal_Shatabdi_1409,Shatabdi,173,155,344,756,1,#800080
TR1410,Jabalpur_Shatabdi_1410,Shatabdi,151,132,218,439,1,#00FF00
TR1411,Vadodara_Superfast_1411,Superfast,98,86,155,902,2,#800080
TR1412,Bikaner_Central_Metro_1412,Metro,87,74,138,970,2,#FF0000
TR1413,Mysore_Junction_Local_1413,Local,92,73,198,728,2,#FF00FF
TR1414,Agra_Central_Superfast_1414,Superfast,99,82,174,910,2,#000080
TR1415,Madurai_Passenger_1415,Passenger,108,92,271,824,2,#808000
TR1416,Coimbatore_Passenger_1416,Passenger,91,79,290,1046,2,#0000FF
TR1417,Ajmer_Express_1417,Express,104,83,389,1143,1,#FFA500
TR1418,Surat_Terminal_Freight_1418,Freight,88,65,230,3956,3,#FFA500
TR1419,Hubli_Rajdhani_1419,Rajdhani,150,134,274,758,1,#00FF00
TR1420,Belgaum_Superfast_1420,Superfast,95,79,186,1188,2,#FF00FF
TR1421,Haridwar_Junction_Local_1421,Local,107,95,190,676,2,#800080
TR1422,Ahmedabad_Junction_Shatabdi_1422,Shatabdi,165,144,269,502,1,#C0C0C0
TR1423,Khandwa_Freight_1423,Freight,66,55,385,2810,3,#FF0000
TR1424,Gorakhpur_Terminal_Passenger_1424,Passenger,84,68,276,752,2,#0000FF
TR1425,Srinagar_Central_Shatabdi_1425,Shatabdi,157,133,338,491,1,#FF0000
TR1426,Shimla_Central_Superfast_1426,Superfast,84,71,180,651,2,#FF0000
TR1427,New_Delhi_Junction_Rajdhani_1427,Rajdhani,168,150,344,708,1,#C0C0C0
TR1428,Haridwar_Terminal_Passenger_1428,Passenger,81,65,298,605,2,#00FFFF
TR1429,Asansol_Superfast_1429,Superfast,102,84,163,1067,2,#FFFF00
TR1430,New_Delhi_Terminal_Passenger_1430,Passenger,100,83,157,939,2,#0000FF
TR1431,New_Delhi_Junction_Passenger_1431,Passenger,98,88,228,665,2,#008080
TR1432,Kota_Express_1432,Express,117,97,390,1357,2,#FF00FF
TR1433,Kanpur_Terminal_Express_1433,Express,112,89,316,1183,2,#FF0000
TR1434,Haridwar_Shatabdi_1434,Shatabdi,174,145,344,411,1,#FF0000
TR1435,Srinagar_Terminal_Superfast_1435,Superfast,104,88,270,1047,2,#000080
TR1436,Indore_Junction_Express_1436,Express,110,90,292,1155,1,#FFA500
TR1437,Agra_Junction_Freight_1437,Freight,85,67,492,1748,3,#FF0000
TR1438,Sangli_Shatabdi_1438,Shatabdi,161,138,324,487,1,#000080
TR1439,Guwahati_Junction_Metro_1439,Metro,88,71,169,975,2,#000080
TR1440,Meerut_Terminal_Passenger_1440,Passenger,107,94,188,867,2,#808000
TR1441,Mangalore_Terminal_Local_1441,Local,99,89,295,740,2,#000080
TR1442,Durgapur_Metro_1442,Metro,93,75,130,927,2,#C0C0C0
TR1443,Kolkata_Passenger_1443,Passenger,89,78,164,829,2,#808000
TR1444,Haridwar_Junction_Rajdhani_1444,Rajdhani,145,128,262,455,1,#C0C0C0
TR1445,Siliguri_Local_1445,Local,107,88,196,1021,2,#00FF00
TR1446,Mumbai_Central_Express_1446,Express,106,90,337,1393,2,#800080
TR1447,Bhilai_Local_1447,Local,81,62,288,732,2,#00FF00
TR1448,Gwalior_Terminal_Metro_1448,Metro,70,58,184,1185,2,#C0C0C0
TR1449,Varanasi_Junction_Rajdhani_1449,Rajdhani,160,138,326,723,1,#00FFFF
TR1450,Chennai_Central_Terminal_Local_1450,Local,97,87,275,885,2,#800080
TR1451,Allahabad_Junction_Shatabdi_1451,Shatabdi,175,156,223,602,1,#FFA500
TR1452,Bareilly_Junction_Superfast_1452,Superfast,95,78,175,1037,2,#00FFFF
TR1453,Hubli_Shatabdi_1453,Shatabdi,140,125,242,474,1,#FF00FF
TR1454,Madurai_Central_Passenger_1454,Passenger,105,90,191,894,2,#C0C0C0
TR1455,Silchar_Central_Freight_1455,Freight,62,49,386,2161,3,#808080
TR1456,Hubli_Junction_Local_1456,Local,94,75,181,1015,2,#000080
TR1457,Pune_Terminal_Freight_1457,Freight,60,43,321,4324,3,#00FF00
TR1458,Nashik_Junction_Passenger_1458,Passenger,109,92,240,907,2,#00FFFF
TR1459,Jalandhar_Terminal_Express_1459,Express,113,98,302,1440,1,#FFFF00
TR1460,Gwalior_Junction_Local_1460,Local,87,74,299,704,2,#008080
TR1461,Pune_Express_1461,Express,110,89,375,1445,2,#FF00FF
TR1462,Mysore_Central_Metro_1462,Metro,70,58,182,836,2,#C0C0C0
TR1463,Allahabad_Central_Passenger_1463,Passenger,105,90,221,1173,2,#C0C0C0
TR1464,Dehradun_Terminal_Passenger_1464,Passenger,81,68,256,681,2,#800080
TR1465,Mumbai_Central_Junction_Metro_1465,Metro,73,59,176,931,2,#C0C0C0
TR1466,Allahabad_Express_1466,Express,128,106,277,975,2,#008000
TR1467,Nashik_Junction_Rajdhani_1467,Rajdhani,149,134,284,441,1,#008080
TR1468,Vijayawada_Central_Rajdhani_1468,Rajdhani,154,137,304,724,1,#008000
TR1469,Shimla_Central_Rajdhani_1469,Rajdhani,146,124,224,635,1,#008000
TR1470,Jaipur_Junction_Shatabdi_1470,Shatabdi,173,144,259,408,1,#FF0000
TR1471,Kolkata_Central_Passenger_1471,Passenger,98,83,211,886,2,#000080
TR1472,Ahmedabad_Shatabdi_1472,Shatabdi,175,157,278,644,1,#000080
TR1473,Pune_Junction_Local_1473,Local,95,81,200,627,2,#00FFFF
TR1474,Dehradun_Express_1474,Express,104,88,250,1321,2,#FF00FF
TR1475,Gwalior_Terminal_Passenger_1475,Passenger,94,81,210,787,2,#000080
TR1476,Bangalore_Junction_Rajdhani_1476,Rajdhani,173,147,232,509,1,#FFA500
TR1477,New_Delhi_Superfast_1477,Superfast,89,74,226,664,2,#FF00FF
TR1478,Coimbatore_Metro_1478,Metro,84,74,194,827,2,#C0C0C0
TR1479,Mangalore_Freight_1479,Freight,76,66,338,4937,3,#000080
TR1480,Vijayawada_Junction_Metro_1480,Metro,72,62,107,809,2,#C0C0C0
TR1481,Jammu_Terminal_Freight_1481,Freight,77,63,229,3757,3,#FF0000
TR1482,Surat_Central_Freight_1482,Freight,79,61,492,4201,3,#FFFF00
TR1483,Ludhiana_Terminal_Local_1483,Local,101,82,158,986,2,#FFA500
TR1484,Kolkata_Terminal_Local_1484,Local,89,78,223,642,2,#00FFFF
TR1485,Pune_Terminal_Shatabdi_1485,Shatabdi,141,113,231,593,1,#008080
TR1486,Varanasi_Central_Passenger_1486,Passenger,100,83,199,1031,2,#FF00FF
TR1487,Kanpur_Central_Local_1487,Local,87,68,218,1157,2,#0000FF
TR1488,Ludhiana_Rajdhani_1488,Rajdhani,177,152,316,538,1,#FFFF00
TR1489,Bangalore_Junction_Local_1489,Local,100,89,223,777,2,#000080
TR1490,Ujjain_Shatabdi_1490,Shatabdi,148,120,241,514,1,#C0C0C0
TR1491,Varanasi_Superfast_1491,Superfast,85,72,294,958,2,#C0C0C0
TR1492,Pune_Junction_Freight_1492,Freight,76,61,352,2854,3,#808000
TR1493,Mumbai_Central_Junction_Metro_1493,Metro,76,57,121,855,2,#0000FF
TR1494,Srinagar_Rajdhani_1494,Rajdhani,165,141,222,568,1,#C0C0C0
TR1495,Madurai_Central_Passenger_1495,Passenger,81,70,222,743,2,#C0C0C0
TR1496,Trivandrum_Terminal_Freight_1496,Freight,68,46,284,3846,3,#00FFFF
TR1497,Kota_Junction_Express_1497,Express,107,84,345,911,2,#800080
TR1498,Kota_Central_Express_1498,Express,127,108,323,904,2,#FFFF00
TR1499,Meerut_Freight_1499,Freight,89,70,469,3990,3,#008080
TR1500,Mangalore_Terminal_Superfast_1500,Superfast,96,84,224,1049,2,#0000FF
TR1501,Kochi_Central_Superfast_1501,Superfast,97,84,163,838,2,#FF0000
TR1502,Jalandhar_Central_Shatabdi_1502,Shatabdi,170,146,327,503,1,#808080
TR1503,Bareilly_Central_Passenger_1503,Passenger,108,96,152,735,2,#008080
TR1504,Varanasi_Terminal_Rajdhani_1504,Rajdhani,161,146,344,627,1,#0000FF
TR1505,Allahabad_Passenger_1505,Passenger,109,95,169,738,2,#FF00FF
TR1506,Madurai_Junction_Rajdhani_1506,Rajdhani,150,132,203,535,1,#008080
TR1507,Nashik_Terminal_Metro_1507,Metro,75,61,167,1139,2,#C0C0C0
TR1508,Aurangabad_Superfast_1508,Superfast,88,75,222,675,2,#000080
TR1509,New_Delhi_Terminal_Shatabdi_1509,Shatabdi,152,131,218,713,1,#0000FF
TR1510,Kanpur_Passenger_1510,Passenger,92,73,215,1139,2,#808080
TR1511,Jaipur_Junction_Shatabdi_1511,Shatabdi,152,128,341,600,1,#FFFF00
TR1512,Allahabad_Terminal_Rajdhani_1512,Rajdhani,171,156,340,551,1,#808000
TR1513,Ahmedabad_Rajdhani_1513,Rajdhani,155,139,242,608,1,#FFFF00
TR1514,Solapur_Freight_1514,Freight,88,67,215,1595,3,#808000
TR1515,Jodhpur_Superfast_1515,Superfast,96,86,182,906,2,#808000
TR1516,Coimbatore_Local_1516,Local,94,83,241,854,2,#808080
TR1517,Silchar_Central_Shatabdi_1517,Shatabdi,172,145,214,717,1,#808080
TR1518,Rewa_Metro_1518,Metro,75,58,143,1048,2,#C0C0C0
TR1519,Bellary_Rajdhani_1519,Rajdhani,164,146,256,487,1,#00FF00
TR1520,Jammu_Shatabdi_1520,Shatabdi,159,144,224,727,1,#008000
TR1521,Ahmedabad_Express_1521,Express,124,103,338,932,2,#00FFFF
TR1522,Gorakhpur_Terminal_Metro_1522,Metro,82,69,114,1116,2,#00FFFF
TR1523,Jalandhar_Central_Freight_1523,Freight,65,50,491,4853,3,#008000
TR1524,Shimla_Central_Express_1524,Express,102,78,314,848,1,#008000
TR1525,Bellary_Freight_1525,Freight,70,60,270,1132,3,#008000
TR1526,Trivandrum_Junction_Metro_1526,Metro,98,86,175,910,2,#FFFF00
TR1527,Mangalore_Junction_Superfast_1527,Superfast,82,64,190,721,2,#000080
TR1528,Madurai_Central_Express_1528,Express,122,101,262,1268,2,#808000
TR1529,Gorakhpur_Terminal_Freight_1529,Freight,79,69,299,4621,3,#00FF00
TR1530,Ahmedabad_Terminal_Rajdhani_1530,Rajdhani,148,121,254,567,1,#808000
TR1531,Pune_Central_Local_1531,Local,93,80,277,1016,2,#000080
TR1532,Haridwar_Junction_Local_1532,Local,99,81,257,964,2,#008080
TR1533,Raichur_Shatabdi_1533,Shatabdi,157,129,262,628,1,#008000
TR1534,Dehradun_Central_Local_1534,Local,100,82,213,610,2,#808080
TR1535,New_Delhi_Express_1535,Express,129,106,263,1154,1,#FF0000
TR1536,Guwahati_Junction_Passenger_1536,Passenger,106,89,254,988,2,#0000FF
TR1537,Kota_Rajdhani_1537,Rajdhani,148,128,343,493,1,#00FF00
TR1538,Patna_Central_Shatabdi_1538,Shatabdi,140,116,288,585,1,#000080
TR1539,Kota_Central_Rajdhani_1539,Rajdhani,155,127,310,620,1,#0000FF
TR1540,Bangalore_Central_Metro_1540,Metro,71,60,173,1082,2,#FFA500
TR1541,Gorakhpur_Junction_Passenger_1541,Passenger,87,71,291,1179,2,#FF00FF
TR1542,Mumbai_Central_Central_Express_1542,Express,128,113,362,1123,2,#FF0000
TR1543,Bareilly_Junction_Rajdhani_1543,Rajdhani,162,144,212,606,1,#008080
TR1544,Ajmer_Terminal_Freight_1544,Freight,83,61,210,3647,3,#00FFFF
TR1545,Surat_Junction_Rajdhani_1545,Rajdhani,149,126,251,472,1,#008080
TR1546,Dibrugarh_Central_Passenger_1546,Passenger,96,77,187,828,2,#FF0000
TR1547,Satna_Shatabdi_1547,Shatabdi,179,153,318,452,1,#00FFFF
TR1548,Kanpur_Local_1548,Local,94,78,254,657,2,#000080
TR1549,Bareilly_Metro_1549,Metro,98,82,129,955,2,#FFA500
TR1550,Cuttack_Freight_1550,Freight,77,57,412,4534,3,#FF00FF
TR1551,Dibrugarh_Central_Metro_1551,Metro,81,68,108,1038,2,#000080
TR1552,Bokaro_Superfast_1552,Superfast,107,91,258,1046,2,#800080
TR1553,Vijayawada_Local_1553,Local,101,84,165,1034,2,#FF0000
TR1554,Mumbai_Central_Central_Passenger_1554,Passenger,109,98,220,1065,2,#800080
TR1555,Silchar_Central_Shatabdi_1555,Shatabdi,169,148,285,687,1,#808000
TR1556,Allahabad_Passenger_1556,Passenger,92,74,280,868,2,#FF0000
TR1557,Kochi_Terminal_Superfast_1557,Superfast,99,88,270,1079,2,#800080
TR1558,Udaipur_Central_Metro_1558,Metro,75,61,131,1152,2,#0000FF
TR1559,Solapur_Passenger_1559,Passenger,107,93,228,717,2,#0000FF
TR1560,Katni_Freight_1560,Freight,89,65,443,3437,3,#FF00FF
TR1561,Jaipur_Junction_Local_1561,Local,81,66,241,1137,2,#FFA500
TR1562,Ajmer_Terminal_Freight_1562,Freight,68,48,383,4380,3,#00FFFF
TR1563,Ludhiana_Shatabdi_1563,Shatabdi,167,143,212,743,1,#008080
TR1564,Jalandhar_Terminal_Freight_1564,Freight,78,64,321,2754,3,#800080
TR1565,Ujjain_Express_1565,Express,112,90,266,881,2,#008080
TR1566,Lucknow_Central_Superfast_1566,Superfast,108,95,216,929,2,#00FF00
TR1567,Mumbai_Central_Junction_Passenger_1567,Passenger,104,94,176,698,2,#00FF00
TR1568,Vadodara_Junction_Shatabdi_1568,Shatabdi,140,113,302,639,1,#FFA500
TR1569,Meerut_Local_1569,Local,88,74,157,870,2,#00FF00
TR1570,Hyderabad_Central_Freight_1570,Freight,83,59,337,4033,3,#808080
TR1571,Jammu_Terminal_Passenger_1571,Passenger,88,76,268,860,2,#FFA500
TR1572,Guwahati_Freight_1572,Freight,79,60,222,1742,3,#C0C0C0
TR1573,Mysore_Metro_1573,Metro,75,60,199,968,2,#808000
TR1574,Shimla_Central_Superfast_1574,Superfast,104,94,220,843,2,#008000
TR1575,Mumbai_Central_Central_Rajdhani_1575,Rajdhani,152,127,308,779,1,#00FFFF
TR1576,Ludhiana_Local_1576,Local,103,85,167,645,2,#FF0000
TR1577,Madurai_Central_Superfast_1577,Superfast,86,67,180,928,2,#008080
TR1578,Mumbai_Central_Passenger_1578,Passenger,82,67,292,1041,2,#800080
TR1579,Madurai_Junction_Shatabdi_1579,Shatabdi,146,128,223,513,1,#FF00FF
TR1580,Bhilai_Shatabdi_1580,Shatabdi,169,144,225,566,1,#800080
TR1581,Ludhiana_Terminal_Local_1581,Local,108,90,259,905,2,#808000
TR1582,Varanasi_Central_Express_1582,Express,126,111,270,1475,1,#008000
TR1583,Meerut_Central_Freight_1583,Freight,70,55,317,1384,3,#C0C0C0
TR1584,Kanpur_Central_Shatabdi_1584,Shatabdi,170,150,290,692,1,#FFFF00
TR1585,Srinagar_Terminal_Shatabdi_1585,Shatabdi,144,120,231,691,1,#FFA500
TR1586,Dhanbad_Express_1586,Express,115,91,398,1297,2,#C0C0C0
TR1587,Coimbatore_Terminal_Passenger_1587,Passenger,80,70,174,637,2,#C0C0C0
TR1588,Trivandrum_Junction_Freight_1588,Freight,87,77,496,3404,3,#008000
TR1589,Bhilai_Passenger_1589,Passenger,95,78,205,1032,2,#008080
TR1590,New_Delhi_Superfast_1590,Superfast,103,88,174,1048,2,#000080
TR1591,Katni_Express_1591,Express,102,87,251,1458,2,#800080
TR1592,Dibrugarh_Passenger_1592,Passenger,107,94,166,1172,2,#008080
TR1593,Silchar_Local_1593,Local,99,88,206,1154,2,#FFFF00
TR1594,Kochi_Junction_Passenger_1594,Passenger,97,83,164,645,2,#808000
TR1595,Gorakhpur_Central_Rajdhani_1595,Rajdhani,159,139,324,679,1,#00FFFF
TR1596,New_Delhi_Terminal_Metro_1596,Metro,99,88,187,864,2,#008000
TR1597,Shimla_Terminal_Shatabdi_1597,Shatabdi,151,136,288,781,1,#C0C0C0
TR1598,Bokaro_Rajdhani_1598,Rajdhani,169,152,273,426,1,#000080
TR1599,Trivandrum_Terminal_Rajdhani_1599,Rajdhani,166,140,231,701,1,#008000
TR1600,Gulbarga_Freight_1600,Freight,72,60,245,2204,3,#000080
TR1601,Trivandrum_Central_Metro_1601,Metro,76,63,188,1107,2,#808000
TR1602,Rewa_Metro_1602,Metro,89,76,116,1109,2,#808080
TR1603,Ludhiana_Freight_1603,Freight,68,53,316,4477,3,#0000FF
TR1604,Vadodara_Central_Freight_1604,Freight,64,41,234,2648,3,#FF00FF
TR1605,Indore_Junction_Express_1605,Express,124,106,399,946,1,#000080
TR1606,Patna_Terminal_Rajdhani_1606,Rajdhani,167,152,265,755,1,#800080
TR1607,Bhopal_Central_Shatabdi_1607,Shatabdi,160,133,343,536,1,#00FF00
TR1608,Belgaum_Express_1608,Express,111,89,306,1226,2,#FFA500
TR1609,Pune_Metro_1609,Metro,72,59,118,940,2,#008000
TR1610,New_Delhi_Central_Freight_1610,Freight,72,57,260,1615,3,#00FF00
TR1611,Agra_Central_Express_1611,Express,117,102,377,1261,1,#C0C0C0
TR1612,Varanasi_Metro_1612,Metro,99,85,179,906,2,#FF0000
TR1613,Belgaum_Freight_1613,Freight,85,70,249,2642,3,#008080
TR1614,Jalpaiguri_Rajdhani_1614,Rajdhani,144,119,202,458,1,#800080
TR1615,Shimla_Rajdhani_1615,Rajdhani,156,135,254,489,1,#008080
TR1616,Davangere_Passenger_1616,Passenger,100,88,201,1132,2,#808000
TR1617,Bilaspur_Local_1617,Local,82,72,159,899,2,#800080
TR1618,Bhubaneswar_Rajdhani_1618,Rajdhani,144,126,315,427,1,#FF00FF
TR1619,Nashik_Local_1619,Local,94,84,172,1185,2,#FF0000
TR1620,New_Delhi_Freight_1620,Freight,80,61,258,1478,3,#0000FF
TR1621,Kochi_Junction_Freight_1621,Freight,64,52,288,3332,3,#FFFF00
TR1622,Shimla_Central_Superfast_1622,Superfast,108,89,163,987,2,#FF0000
TR1623,Guwahati_Terminal_Shatabdi_1623,Shatabdi,142,121,220,740,1,#808000
TR1624,Guwahati_Junction_Rajdhani_1624,Rajdhani,160,136,321,440,1,#00FFFF
TR1625,Bareilly_Central_Metro_1625,Metro,80,62,159,828,2,#FF0000
TR1626,Solapur_Local_1626,Local,108,93,171,746,2,#FF0000
TR1627,Durgapur_Passenger_1627,Passenger,106,96,289,932,2,#0000FF
TR1628,Ratlam_Shatabdi_1628,Shatabdi,178,163,228,560,1,#00FFFF
TR1629,Chennai_Central_Terminal_Rajdhani_1629,Rajdhani,155,126,245,511,1,#C0C0C0
TR1630,Jammu_Terminal_Local_1630,Local,89,72,190,673,2,#C0C0C0
TR1631,Ahmedabad_Terminal_Freight_1631,Freight,86,75,286,1563,3,#C0C0C0
TR1632,Indore_Central_Passenger_1632,Passenger,81,71,218,847,2,#0000FF
TR1633,Allahabad_Junction_Superfast_1633,Superfast,107,91,179,1069,2,#00FF00
TR1634,Meerut_Junction_Metro_1634,Metro,93,79,196,1062,2,#FF0000
TR1635,Kochi_Central_Local_1635,Local,108,91,281,1062,2,#FF00FF
TR1636,Kochi_Passenger_1636,Passenger,104,90,271,1081,2,#FF0000
TR1637,Dehradun_Junction_Local_1637,Local,86,71,182,1111,2,#FFFF00
TR1638,New_Delhi_Central_Metro_1638,Metro,90,74,189,1047,2,#00FF00
TR1639,Bhilai_Shatabdi_1639,Shatabdi,170,152,211,441,1,#000080
TR1640,Pune_Terminal_Passenger_1640,Passenger,82,70,286,817,2,#0000FF
TR1641,Srinagar_Terminal_Metro_1641,Metro,93,82,102,1133,2,#FF0000
TR1642,Jaipur_Terminal_Express_1642,Express,123,100,361,1452,2,#FF00FF
TR1643,Kochi_Junction_Freight_1643,Freight,84,60,402,1917,3,#FF00FF
TR1644,Trivandrum_Rajdhani_1644,Rajdhani,159,137,208,697,1,#008000
TR1645,Agra_Passenger_1645,Passenger,81,69,219,619,2,#008080
TR1646,Vadodara_Junction_Passenger_1646,Passenger,85,72,233,949,2,#FFA500
TR1647,Gorakhpur_Central_Freight_1647,Freight,77,58,427,1439,3,#800080
TR1648,New_Delhi_Junction_Passenger_1648,Passenger,84,66,153,1010,2,#000080
TR1649,Itarsi_Metro_1649,Metro,93,81,195,836,2,#FF0000
TR1650,Udaipur_Rajdhani_1650,Rajdhani,151,126,271,743,1,#008000
TR1651,Ludhiana_Junction_Shatabdi_1651,Shatabdi,161,145,315,418,1,#800080
TR1652,Allahabad_Terminal_Shatabdi_1652,Shatabdi,172,148,263,479,1,#FFFF00
TR1653,Udaipur_Central_Freight_1653,Freight,87,65,258,3474,3,#FF0000
TR1654,Lucknow_Metro_1654,Metro,88,74,108,1077,2,#008000
TR1655,Amritsar_Terminal_Freight_1655,Freight,76,55,207,4884,3,#00FF00
TR1656,Amritsar_Superfast_1656,Superfast,106,96,155,1112,2,#FFA500
TR1657,Vadodara_Junction_Superfast_1657,Superfast,106,95,285,938,2,#000080
TR1658,Chennai_Central_Junction_Passenger_1658,Passenger,105,91,266,937,2,#FF0000
TR1659,Kolhapur_Rajdhani_1659,Rajdhani,157,130,215,630,1,#00FFFF
TR1660,Trivandrum_Terminal_Passenger_1660,Passenger,86,72,238,967,2,#00FFFF
TR1661,Singrauli_Shatabdi_1661,Shatabdi,155,137,343,428,1,#FF0000
TR1662,Kota_Terminal_Superfast_1662,Superfast,106,88,221,868,2,#FF00FF
TR1663,Ludhiana_Terminal_Local_1663,Local,88,76,270,632,2,#00FF00
TR1664,Hubli_Metro_1664,Metro,81,63,149,1009,2,#FFA500
TR1665,Srinagar_Terminal_Freight_1665,Freight,63,41,255,2040,3,#808080
TR1666,Dibrugarh_Central_Freight_1666,Freight,64,41,222,3882,3,#808080
TR1667,Vadodara_Express_1667,Express,112,91,326,1365,1,#008000
TR1668,Bangalore_Terminal_Express_1668,Express,122,103,367,1116,1,#FF0000
TR1669,Bikaner_Terminal_Passenger_1669,Passenger,99,88,269,1079,2,#FF00FF
TR1670,Ranchi_Freight_1670,Freight,81,61,335,2868,3,#FF0000
TR1671,Jaipur_Junction_Passenger_1671,Passenger,91,78,244,972,2,#008000
TR1672,Ratlam_Freight_1672,Freight,89,73,415,4542,3,#FF00FF
TR1673,Gwalior_Central_Passenger_1673,Passenger,109,91,238,861,2,#FF00FF
TR1674,Srinagar_Express_1674,Express,109,90,281,1006,1,#808080
TR1675,Coimbatore_Terminal_Metro_1675,Metro,80,69,135,1175,2,#000080
TR1676,New_Delhi_Rajdhani_1676,Rajdhani,172,145,276,660,1,#FFA500
TR1677,Surat_Metro_1677,Metro,72,60,134,1027,2,#800080
TR1678,Gorakhpur_Terminal_Freight_1678,Freight,88,65,495,1358,3,#C0C0C0
TR1679,Patna_Junction_Express_1679,Express,127,104,292,946,1,#FF0000
TR1680,Amritsar_Terminal_Passenger_1680,Passenger,90,78,239,964,2,#FFFF00
